series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
T1,1980-03-11 00:00:00+00:00,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0,10432.0,9790.0,10252.0,10154.0,8354.0
T1,1980-03-12 00:00:00+00:00,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0,10432.0,9790.0,10252.0,10154.0
T1,1980-03-13 00:00:00+00:00,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0,10432.0,9790.0,10252.0
T1,1980-03-14 00:00:00+00:00,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0,10432.0,9790.0
T1,1980-03-15 00:00:00+00:00,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0,10432.0
T1,1980-03-16 00:00:00+00:00,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0,10201.0
T1,1980-03-17 00:00:00+00:00,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0,8918.0
T1,1980-03-18 00:00:00+00:00,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0,8571.0
T1,1980-03-19 00:00:00+00:00,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0,9716.0
T1,1980-03-20 00:00:00+00:00,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0,10175.0
T1,1980-03-21 00:00:00+00:00,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0,10093.0
T1,1980-03-22 00:00:00+00:00,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0,10156.0
T1,1980-03-23 00:00:00+00:00,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0,10268.0
T1,1980-03-24 00:00:00+00:00,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0,8956.0
T1,1980-03-25 00:00:00+00:00,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0,8604.0
T1,1980-03-26 00:00:00+00:00,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0,10032.0
T1,1980-03-27 00:00:00+00:00,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0,10177.0
T1,1980-03-28 00:00:00+00:00,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0,9783.0
T1,1980-03-29 00:00:00+00:00,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0,10211.0
T1,1980-03-30 00:00:00+00:00,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0,9615.0
T1,1980-03-31 00:00:00+00:00,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0,8610.0
T1,1980-04-01 00:00:00+00:00,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0,8339.0
T1,1980-04-02 00:00:00+00:00,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0,10053.0
T1,1980-04-03 00:00:00+00:00,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0,10113.0
T1,1980-04-04 00:00:00+00:00,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0,9978.0
T1,1980-04-05 00:00:00+00:00,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0,10067.0
T1,1980-04-06 00:00:00+00:00,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0,10043.0
T1,1980-04-07 00:00:00+00:00,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0,8883.0
T1,1980-04-08 00:00:00+00:00,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0,8440.0
T1,1980-04-09 00:00:00+00:00,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0,9922.0
T1,1980-04-10 00:00:00+00:00,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0,10234.0
T1,1980-04-11 00:00:00+00:00,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0,10075.0
T1,1980-04-12 00:00:00+00:00,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0,9770.0
T1,1980-04-13 00:00:00+00:00,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0,9961.0
T1,1980-04-14 00:00:00+00:00,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0,8711.0
T1,1980-04-15 00:00:00+00:00,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0,8429.0
T1,1980-04-16 00:00:00+00:00,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0,10259.0
T1,1980-04-17 00:00:00+00:00,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0,10101.0
T1,1980-04-18 00:00:00+00:00,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0,10111.0
T1,1980-04-19 00:00:00+00:00,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0,9799.0
T1,1980-04-20 00:00:00+00:00,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0,10356.0
T1,1980-04-21 00:00:00+00:00,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0,8902.0
T1,1980-04-22 00:00:00+00:00,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0,8530.0
T1,1980-04-23 00:00:00+00:00,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0,10100.0
T1,1980-04-24 00:00:00+00:00,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0,10553.0
T1,1980-04-25 00:00:00+00:00,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0,10094.0
T1,1980-04-26 00:00:00+00:00,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0,9952.0
T1,1980-04-27 00:00:00+00:00,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0,10115.0
T1,1980-04-28 00:00:00+00:00,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0,8867.0
T1,1980-04-29 00:00:00+00:00,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0,8482.0
T1,1980-04-30 00:00:00+00:00,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0,9897.0
T1,1980-05-01 00:00:00+00:00,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0,10146.0
T1,1980-05-02 00:00:00+00:00,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0,10088.0
T1,1980-05-03 00:00:00+00:00,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0,9887.0
T1,1980-05-04 00:00:00+00:00,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0,10033.0
T1,1980-05-05 00:00:00+00:00,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0,8476.0
T1,1980-05-06 00:00:00+00:00,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0,8413.0
T1,1980-05-07 00:00:00+00:00,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0,9863.0
T1,1980-05-08 00:00:00+00:00,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0,10323.0
T1,1980-05-09 00:00:00+00:00,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0,9957.0
T1,1980-05-10 00:00:00+00:00,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0,9943.0
T1,1980-05-11 00:00:00+00:00,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0,9945.0
T1,1980-05-12 00:00:00+00:00,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0,8544.0
T1,1980-05-13 00:00:00+00:00,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0,8281.0
T1,1980-05-14 00:00:00+00:00,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0,9821.0
T1,1980-05-15 00:00:00+00:00,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0,10141.0
T1,1980-05-16 00:00:00+00:00,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0,10130.0
T1,1980-05-17 00:00:00+00:00,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0,9751.0
T1,1980-05-18 00:00:00+00:00,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0,9961.0
T1,1980-05-19 00:00:00+00:00,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0,8642.0
T1,1980-05-20 00:00:00+00:00,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0,8460.0
T1,1980-05-21 00:00:00+00:00,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0,10004.0
T1,1980-05-22 00:00:00+00:00,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0,10344.0
T1,1980-05-23 00:00:00+00:00,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0,9985.0
T1,1980-05-24 00:00:00+00:00,8659.0,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0,9870.0
T1,1980-05-25 00:00:00+00:00,8462.0,8659.0,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0,10007.0
T1,1980-05-26 00:00:00+00:00,8644.0,8462.0,8659.0,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0,8410.0
T1,1980-05-27 00:00:00+00:00,10149.0,8644.0,8462.0,8659.0,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0,7856.0
T1,1980-05-28 00:00:00+00:00,10198.0,10149.0,8644.0,8462.0,8659.0,10258.0,10109.0,9682.0,10571.0,9984.0,8323.0,8385.0,9842.0,9832.0,9717.0,9967.0,9922.0,8312.0,8431.0,9766.0,9418.0,9524.0,10199.0,9951.0,8086.0,8659.0,9991.0,10131.0,9832.0,10155.0,9926.0
