series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
price,2015-10-09 00:00:00+00:00,243.629,243.701,245.262,243.136,238.724,238.794,238.381,237.726
price,2015-10-10 00:00:00+00:00,244.579,243.629,243.701,245.262,243.136,238.724,238.794,238.381
price,2015-10-11 00:00:00+00:00,245.811,244.579,243.629,243.701,245.262,243.136,238.724,238.794
price,2015-10-12 00:00:00+00:00,246.638,245.811,244.579,243.629,243.701,245.262,243.136,238.724
price,2015-10-13 00:00:00+00:00,247.404,246.638,245.811,244.579,243.629,243.701,245.262,243.136
price,2015-10-14 00:00:00+00:00,251.284,247.404,246.638,245.811,244.579,243.629,243.701,245.262
price,2015-10-15 00:00:00+00:00,254.488,251.284,247.404,246.638,245.811,244.579,243.629,243.701
price,2015-10-16 00:00:00+00:00,259.868,254.488,251.284,247.404,246.638,245.811,244.579,243.629
price,2015-10-17 00:00:00+00:00,269.135,259.868,254.488,251.284,247.404,246.638,245.811,244.579
price,2015-10-18 00:00:00+00:00,266.726,269.135,259.868,254.488,251.284,247.404,246.638,245.811
price,2015-10-19 00:00:00+00:00,263.775,266.726,269.135,259.868,254.488,251.284,247.404,246.638
price,2015-10-20 00:00:00+00:00,267.214,263.775,266.726,269.135,259.868,254.488,251.284,247.404
price,2015-10-21 00:00:00+00:00,268.111,267.214,263.775,266.726,269.135,259.868,254.488,251.284
price,2015-10-22 00:00:00+00:00,271.908,268.111,267.214,263.775,266.726,269.135,259.868,254.488
price,2015-10-23 00:00:00+00:00,276.61,271.908,268.111,267.214,263.775,266.726,269.135,259.868
price,2015-10-24 00:00:00+00:00,279.731,276.61,271.908,268.111,267.214,263.775,266.726,269.135
price,2015-10-25 00:00:00+00:00,289.505,279.731,276.61,271.908,268.111,267.214,263.775,266.726
price,2015-10-26 00:00:00+00:00,284.408,289.505,279.731,276.61,271.908,268.111,267.214,263.775
price,2015-10-27 00:00:00+00:00,292.005,284.408,289.505,279.731,276.61,271.908,268.111,267.214
price,2015-10-28 00:00:00+00:00,301.252,292.005,284.408,289.505,279.731,276.61,271.908,268.111
price,2015-10-29 00:00:00+00:00,309.563,301.252,292.005,284.408,289.505,279.731,276.61,271.908
price,2015-10-30 00:00:00+00:00,324.762,309.563,301.252,292.005,284.408,289.505,279.731,276.61
price,2015-10-31 00:00:00+00:00,321.941,324.762,309.563,301.252,292.005,284.408,289.505,279.731
price,2015-11-01 00:00:00+00:00,316.359,321.941,324.762,309.563,301.252,292.005,284.408,289.505
price,2015-11-02 00:00:00+00:00,335.738,316.359,321.941,324.762,309.563,301.252,292.005,284.408
price,2015-11-03 00:00:00+00:00,384.145,335.738,316.359,321.941,324.762,309.563,301.252,292.005
price,2015-11-04 00:00:00+00:00,449.287,384.145,335.738,316.359,321.941,324.762,309.563,301.252
price,2015-11-05 00:00:00+00:00,401.566,449.287,384.145,335.738,316.359,321.941,324.762,309.563
price,2015-11-06 00:00:00+00:00,372.194,401.566,449.287,384.145,335.738,316.359,321.941,324.762
price,2015-11-07 00:00:00+00:00,383.625,372.194,401.566,449.287,384.145,335.738,316.359,321.941
price,2015-11-08 00:00:00+00:00,382.2,383.625,372.194,401.566,449.287,384.145,335.738,316.359
price,2015-11-09 00:00:00+00:00,374.932,382.2,383.625,372.194,401.566,449.287,384.145,335.738
price,2015-11-10 00:00:00+00:00,365.764,374.932,382.2,383.625,372.194,401.566,449.287,384.145
price,2015-11-11 00:00:00+00:00,315.768,365.764,374.932,382.2,383.625,372.194,401.566,449.287
price,2015-11-12 00:00:00+00:00,327.694,315.768,365.764,374.932,382.2,383.625,372.194,401.566
price,2015-11-13 00:00:00+00:00,333.683,327.694,315.768,365.764,374.932,382.2,383.625,372.194
price,2015-11-14 00:00:00+00:00,333.448,333.683,327.694,315.768,365.764,374.932,382.2,383.625
price,2015-11-15 00:00:00+00:00,328.106,333.448,333.683,327.694,315.768,365.764,374.932,382.2
price,2015-11-16 00:00:00+00:00,322.131,328.106,333.448,333.683,327.694,315.768,365.764,374.932
price,2015-11-17 00:00:00+00:00,334.502,322.131,328.106,333.448,333.683,327.694,315.768,365.764
price,2015-11-18 00:00:00+00:00,333.66,334.502,322.131,328.106,333.448,333.683,327.694,315.768
price,2015-11-19 00:00:00+00:00,330.832,333.66,334.502,322.131,328.106,333.448,333.683,327.694
price,2015-11-20 00:00:00+00:00,319.889,330.832,333.66,334.502,322.131,328.106,333.448,333.683
price,2015-11-21 00:00:00+00:00,324.813,319.889,330.832,333.66,334.502,322.131,328.106,333.448
price,2015-11-22 00:00:00+00:00,324.123,324.813,319.889,330.832,333.66,334.502,322.131,328.106
price,2015-11-23 00:00:00+00:00,322.867,324.123,324.813,319.889,330.832,333.66,334.502,322.131
price,2015-11-24 00:00:00+00:00,320.608,322.867,324.123,324.813,319.889,330.832,333.66,334.502
price,2015-11-25 00:00:00+00:00,322.364,320.608,322.867,324.123,324.813,319.889,330.832,333.66
price,2015-11-26 00:00:00+00:00,342.484,322.364,320.608,322.867,324.123,324.813,319.889,330.832
price,2015-11-27 00:00:00+00:00,355.977,342.484,322.364,320.608,322.867,324.123,324.813,319.889
price,2015-11-28 00:00:00+00:00,354.843,355.977,342.484,322.364,320.608,322.867,324.123,324.813
price,2015-11-29 00:00:00+00:00,360.479,354.843,355.977,342.484,322.364,320.608,322.867,324.123
price,2015-11-30 00:00:00+00:00,376.271,360.479,354.843,355.977,342.484,322.364,320.608,322.867
price,2015-12-01 00:00:00+00:00,367.19,376.271,360.479,354.843,355.977,342.484,322.364,320.608
price,2015-12-02 00:00:00+00:00,355.655,367.19,376.271,360.479,354.843,355.977,342.484,322.364
price,2015-12-03 00:00:00+00:00,361.925,355.655,367.19,376.271,360.479,354.843,355.977,342.484
price,2015-12-04 00:00:00+00:00,359.977,361.925,355.655,367.19,376.271,360.479,354.843,355.977
price,2015-12-05 00:00:00+00:00,374.789,359.977,361.925,355.655,367.19,376.271,360.479,354.843
price,2015-12-06 00:00:00+00:00,393.696,374.789,359.977,361.925,355.655,367.19,376.271,360.479
price,2015-12-07 00:00:00+00:00,393.935,393.696,374.789,359.977,361.925,355.655,367.19,376.271
price,2015-12-08 00:00:00+00:00,395.33,393.935,393.696,374.789,359.977,361.925,355.655,367.19
price,2015-12-09 00:00:00+00:00,417.576,395.33,393.935,393.696,374.789,359.977,361.925,355.655
price,2015-12-10 00:00:00+00:00,415.562,417.576,395.33,393.935,393.696,374.789,359.977,361.925
price,2015-12-11 00:00:00+00:00,432.058,415.562,417.576,395.33,393.935,393.696,374.789,359.977
price,2015-12-12 00:00:00+00:00,432.019,432.058,415.562,417.576,395.33,393.935,393.696,374.789
price,2015-12-13 00:00:00+00:00,435.76,432.019,432.058,415.562,417.576,395.33,393.935,393.696
price,2015-12-14 00:00:00+00:00,441.485,435.76,432.019,432.058,415.562,417.576,395.33,393.935
price,2015-12-15 00:00:00+00:00,456.742,441.485,435.76,432.019,432.058,415.562,417.576,395.33
price,2015-12-16 00:00:00+00:00,456.521,456.742,441.485,435.76,432.019,432.058,415.562,417.576
price,2015-12-17 00:00:00+00:00,455.108,456.521,456.742,441.485,435.76,432.019,432.058,415.562
price,2015-12-18 00:00:00+00:00,459.385,455.108,456.521,456.742,441.485,435.76,432.019,432.058
price,2015-12-19 00:00:00+00:00,462.587,459.385,455.108,456.521,456.742,441.485,435.76,432.019
price,2015-12-20 00:00:00+00:00,453.641,462.587,459.385,455.108,456.521,456.742,441.485,435.76
price,2015-12-21 00:00:00+00:00,437.468,453.641,462.587,459.385,455.108,456.521,456.742,441.485
price,2015-12-22 00:00:00+00:00,439.047,437.468,453.641,462.587,459.385,455.108,456.521,456.742
price,2015-12-23 00:00:00+00:00,440.857,439.047,437.468,453.641,462.587,459.385,455.108,456.521
price,2015-12-24 00:00:00+00:00,454.111,440.857,439.047,437.468,453.641,462.587,459.385,455.108
price,2015-12-25 00:00:00+00:00,454.511,454.111,440.857,439.047,437.468,453.641,462.587,459.385
price,2015-12-26 00:00:00+00:00,428.423,454.511,454.111,440.857,439.047,437.468,453.641,462.587
price,2015-12-27 00:00:00+00:00,417.265,428.423,454.511,454.111,440.857,439.047,437.468,453.641
price,2015-12-28 00:00:00+00:00,424.113,417.265,428.423,454.511,454.111,440.857,439.047,437.468
price,2015-12-29 00:00:00+00:00,425.095,424.113,417.265,428.423,454.511,454.111,440.857,439.047
price,2015-12-30 00:00:00+00:00,428.988,425.095,424.113,417.265,428.423,454.511,454.111,440.857
price,2015-12-31 00:00:00+00:00,425.418,428.988,425.095,424.113,417.265,428.423,454.511,454.111
price,2016-01-01 00:00:00+00:00,432.258,425.418,428.988,425.095,424.113,417.265,428.423,454.511
price,2016-01-02 00:00:00+00:00,433.24,432.258,425.418,428.988,425.095,424.113,417.265,428.423
price,2016-01-03 00:00:00+00:00,429.271,433.24,432.258,425.418,428.988,425.095,424.113,417.265
price,2016-01-04 00:00:00+00:00,431.819,429.271,433.24,432.258,425.418,428.988,425.095,424.113
price,2016-01-05 00:00:00+00:00,432.241,431.819,429.271,433.24,432.258,425.418,428.988,425.095
price,2016-01-06 00:00:00+00:00,429.829,432.241,431.819,429.271,433.24,432.258,425.418,428.988
price,2016-01-07 00:00:00+00:00,447.946,429.829,432.241,431.819,429.271,433.24,432.258,425.418
price,2016-01-08 00:00:00+00:00,454.849,447.946,429.829,432.241,431.819,429.271,433.24,432.258
price,2016-01-09 00:00:00+00:00,449.909,454.849,447.946,429.829,432.241,431.819,429.271,433.24
price,2016-01-10 00:00:00+00:00,444.408,449.909,454.849,447.946,429.829,432.241,431.819,429.271
price,2016-01-11 00:00:00+00:00,447.174,444.408,449.909,454.849,447.946,429.829,432.241,431.819
price,2016-01-12 00:00:00+00:00,445.538,447.174,444.408,449.909,454.849,447.946,429.829,432.241
price,2016-01-13 00:00:00+00:00,428.513,445.538,447.174,444.408,449.909,454.849,447.946,429.829
price,2016-01-14 00:00:00+00:00,430.349,428.513,445.538,447.174,444.408,449.909,454.849,447.946
price,2016-01-15 00:00:00+00:00,403.973,430.349,428.513,445.538,447.174,444.408,449.909,454.849
price,2016-01-16 00:00:00+00:00,371.323,403.973,430.349,428.513,445.538,447.174,444.408,449.909
price,2016-01-17 00:00:00+00:00,384.435,371.323,403.973,430.349,428.513,445.538,447.174,444.408
price,2016-01-18 00:00:00+00:00,383.0,384.435,371.323,403.973,430.349,428.513,445.538,447.174
price,2016-01-19 00:00:00+00:00,383.472,383.0,384.435,371.323,403.973,430.349,428.513,445.538
price,2016-01-20 00:00:00+00:00,392.939,383.472,383.0,384.435,371.323,403.973,430.349,428.513
price,2016-01-21 00:00:00+00:00,414.174,392.939,383.472,383.0,384.435,371.323,403.973,430.349
price,2016-01-22 00:00:00+00:00,393.566,414.174,392.939,383.472,383.0,384.435,371.323,403.973
price,2016-01-23 00:00:00+00:00,388.784,393.566,414.174,392.939,383.472,383.0,384.435,371.323
price,2016-01-24 00:00:00+00:00,396.316,388.784,393.566,414.174,392.939,383.472,383.0,384.435
price,2016-01-25 00:00:00+00:00,396.252,396.316,388.784,393.566,414.174,392.939,383.472,383.0
price,2016-01-26 00:00:00+00:00,393.133,396.252,396.316,388.784,393.566,414.174,392.939,383.472
price,2016-01-27 00:00:00+00:00,394.257,393.133,396.252,396.316,388.784,393.566,414.174,392.939
price,2016-01-28 00:00:00+00:00,383.843,394.257,393.133,396.252,396.316,388.784,393.566,414.174
price,2016-01-29 00:00:00+00:00,375.988,383.843,394.257,393.133,396.252,396.316,388.784,393.566
price,2016-01-30 00:00:00+00:00,378.256,375.988,383.843,394.257,393.133,396.252,396.316,388.784
price,2016-01-31 00:00:00+00:00,377.724,378.256,375.988,383.843,394.257,393.133,396.252,396.316
price,2016-02-01 00:00:00+00:00,373.237,377.724,378.256,375.988,383.843,394.257,393.133,396.252
price,2016-02-02 00:00:00+00:00,374.287,373.237,377.724,378.256,375.988,383.843,394.257,393.133
price,2016-02-03 00:00:00+00:00,372.194,374.287,373.237,377.724,378.256,375.988,383.843,394.257
price,2016-02-04 00:00:00+00:00,378.35,372.194,374.287,373.237,377.724,378.256,375.988,383.843
price,2016-02-05 00:00:00+00:00,387.86,378.35,372.194,374.287,373.237,377.724,378.256,375.988
price,2016-02-06 00:00:00+00:00,377.282,387.86,378.35,372.194,374.287,373.237,377.724,378.256
price,2016-02-07 00:00:00+00:00,377.566,377.282,387.86,378.35,372.194,374.287,373.237,377.724
price,2016-02-08 00:00:00+00:00,376.95,377.566,377.282,387.86,378.35,372.194,374.287,373.237
price,2016-02-09 00:00:00+00:00,374.584,376.95,377.566,377.282,387.86,378.35,372.194,374.287
price,2016-02-10 00:00:00+00:00,379.689,374.584,376.95,377.566,377.282,387.86,378.35,372.194
price,2016-02-11 00:00:00+00:00,380.995,379.689,374.584,376.95,377.566,377.282,387.86,378.35
price,2016-02-12 00:00:00+00:00,382.955,380.995,379.689,374.584,376.95,377.566,377.282,387.86
price,2016-02-13 00:00:00+00:00,389.825,382.955,380.995,379.689,374.584,376.95,377.566,377.282
price,2016-02-14 00:00:00+00:00,400.002,389.825,382.955,380.995,379.689,374.584,376.95,377.566
price,2016-02-15 00:00:00+00:00,404.62,400.002,389.825,382.955,380.995,379.689,374.584,376.95
price,2016-02-16 00:00:00+00:00,404.798,404.62,400.002,389.825,382.955,380.995,379.689,374.584
price,2016-02-17 00:00:00+00:00,414.783,404.798,404.62,400.002,389.825,382.955,380.995,379.689
price,2016-02-18 00:00:00+00:00,420.743,414.783,404.798,404.62,400.002,389.825,382.955,380.995
price,2016-02-19 00:00:00+00:00,420.701,420.743,414.783,404.798,404.62,400.002,389.825,382.955
price,2016-02-20 00:00:00+00:00,430.082,420.701,420.743,414.783,404.798,404.62,400.002,389.825
price,2016-02-21 00:00:00+00:00,438.567,430.082,420.701,420.743,414.783,404.798,404.62,400.002
price,2016-02-22 00:00:00+00:00,437.065,438.567,430.082,420.701,420.743,414.783,404.798,404.62
price,2016-02-23 00:00:00+00:00,427.514,437.065,438.567,430.082,420.701,420.743,414.783,404.798
price,2016-02-24 00:00:00+00:00,421.19,427.514,437.065,438.567,430.082,420.701,420.743,414.783
price,2016-02-25 00:00:00+00:00,423.3,421.19,427.514,437.065,438.567,430.082,420.701,420.743
price,2016-02-26 00:00:00+00:00,424.262,423.3,421.19,427.514,437.065,438.567,430.082,420.701
price,2016-02-27 00:00:00+00:00,432.256,424.262,423.3,421.19,427.514,437.065,438.567,430.082
price,2016-02-28 00:00:00+00:00,429.127,432.256,424.262,423.3,421.19,427.514,437.065,438.567
price,2016-02-29 00:00:00+00:00,436.765,429.127,432.256,424.262,423.3,421.19,427.514,437.065
price,2016-03-01 00:00:00+00:00,434.676,436.765,429.127,432.256,424.262,423.3,421.19,427.514
price,2016-03-02 00:00:00+00:00,431.575,434.676,436.765,429.127,432.256,424.262,423.3,421.19
price,2016-03-03 00:00:00+00:00,421.323,431.575,434.676,436.765,429.127,432.256,424.262,423.3
price,2016-03-04 00:00:00+00:00,419.557,421.323,431.575,434.676,436.765,429.127,432.256,424.262
price,2016-03-05 00:00:00+00:00,403.989,419.557,421.323,431.575,434.676,436.765,429.127,432.256
price,2016-03-06 00:00:00+00:00,404.42,403.989,419.557,421.323,431.575,434.676,436.765,429.127
price,2016-03-07 00:00:00+00:00,409.784,404.42,403.989,419.557,421.323,431.575,434.676,436.765
price,2016-03-08 00:00:00+00:00,412.669,409.784,404.42,403.989,419.557,421.323,431.575,434.676
price,2016-03-09 00:00:00+00:00,411.941,412.669,409.784,404.42,403.989,419.557,421.323,431.575
price,2016-03-10 00:00:00+00:00,413.802,411.941,412.669,409.784,404.42,403.989,419.557,421.323
price,2016-03-11 00:00:00+00:00,419.577,413.802,411.941,412.669,409.784,404.42,403.989,419.557
price,2016-03-12 00:00:00+00:00,413.346,419.577,413.802,411.941,412.669,409.784,404.42,403.989
price,2016-03-13 00:00:00+00:00,412.764,413.346,419.577,413.802,411.941,412.669,409.784,404.42
price,2016-03-14 00:00:00+00:00,414.027,412.764,413.346,419.577,413.802,411.941,412.669,409.784
price,2016-03-15 00:00:00+00:00,415.778,414.027,412.764,413.346,419.577,413.802,411.941,412.669
price,2016-03-16 00:00:00+00:00,415.443,415.778,414.027,412.764,413.346,419.577,413.802,411.941
price,2016-03-17 00:00:00+00:00,418.234,415.443,415.778,414.027,412.764,413.346,419.577,413.802
price,2016-03-18 00:00:00+00:00,413.077,418.234,415.443,415.778,414.027,412.764,413.346,419.577
price,2016-03-19 00:00:00+00:00,407.531,413.077,418.234,415.443,415.778,414.027,412.764,413.346
price,2016-03-20 00:00:00+00:00,410.271,407.531,413.077,418.234,415.443,415.778,414.027,412.764
price,2016-03-21 00:00:00+00:00,409.752,410.271,407.531,413.077,418.234,415.443,415.778,414.027
price,2016-03-22 00:00:00+00:00,415.288,409.752,410.271,407.531,413.077,418.234,415.443,415.778
price,2016-03-23 00:00:00+00:00,416.991,415.288,409.752,410.271,407.531,413.077,418.234,415.443
price,2016-03-24 00:00:00+00:00,415.821,416.991,415.288,409.752,410.271,407.531,413.077,418.234
price,2016-03-25 00:00:00+00:00,415.36,415.821,416.991,415.288,409.752,410.271,407.531,413.077
price,2016-03-26 00:00:00+00:00,416.249,415.36,415.821,416.991,415.288,409.752,410.271,407.531
price,2016-03-27 00:00:00+00:00,419.438,416.249,415.36,415.821,416.991,415.288,409.752,410.271
price,2016-03-28 00:00:00+00:00,423.456,419.438,416.249,415.36,415.821,416.991,415.288,409.752
price,2016-03-29 00:00:00+00:00,417.945,423.456,419.438,416.249,415.36,415.821,416.991,415.288
price,2016-03-30 00:00:00+00:00,412.853,417.945,423.456,419.438,416.249,415.36,415.821,416.991
price,2016-03-31 00:00:00+00:00,414.983,412.853,417.945,423.456,419.438,416.249,415.36,415.821
price,2016-04-01 00:00:00+00:00,415.156,414.983,412.853,417.945,423.456,419.438,416.249,415.36
price,2016-04-02 00:00:00+00:00,418.138,415.156,414.983,412.853,417.945,423.456,419.438,416.249
price,2016-04-03 00:00:00+00:00,417.978,418.138,415.156,414.983,412.853,417.945,423.456,419.438
price,2016-04-04 00:00:00+00:00,418.564,417.978,418.138,415.156,414.983,412.853,417.945,423.456
price,2016-04-05 00:00:00+00:00,420.973,418.564,417.978,418.138,415.156,414.983,412.853,417.945
price,2016-04-06 00:00:00+00:00,421.292,420.973,418.564,417.978,418.138,415.156,414.983,412.853
price,2016-04-07 00:00:00+00:00,420.006,421.292,420.973,418.564,417.978,418.138,415.156,414.983
price,2016-04-08 00:00:00+00:00,420.314,420.006,421.292,420.973,418.564,417.978,418.138,415.156
price,2016-04-09 00:00:00+00:00,416.933,420.314,420.006,421.292,420.973,418.564,417.978,418.138
price,2016-04-10 00:00:00+00:00,418.889,416.933,420.314,420.006,421.292,420.973,418.564,417.978
price,2016-04-11 00:00:00+00:00,420.07,418.889,416.933,420.314,420.006,421.292,420.973,418.564
price,2016-04-12 00:00:00+00:00,423.767,420.07,418.889,416.933,420.314,420.006,421.292,420.973
price,2016-04-13 00:00:00+00:00,423.615,423.767,420.07,418.889,416.933,420.314,420.006,421.292
price,2016-04-14 00:00:00+00:00,423.23,423.615,423.767,420.07,418.889,416.933,420.314,420.006
price,2016-04-15 00:00:00+00:00,426.47,423.23,423.615,423.767,420.07,418.889,416.933,420.314
price,2016-04-16 00:00:00+00:00,429.738,426.47,423.23,423.615,423.767,420.07,418.889,416.933
price,2016-04-17 00:00:00+00:00,427.826,429.738,426.47,423.23,423.615,423.767,420.07,418.889
price,2016-04-18 00:00:00+00:00,427.315,427.826,429.738,426.47,423.23,423.615,423.767,420.07
price,2016-04-19 00:00:00+00:00,428.717,427.315,427.826,429.738,426.47,423.23,423.615,423.767
price,2016-04-20 00:00:00+00:00,436.562,428.717,427.315,427.826,429.738,426.47,423.23,423.615
price,2016-04-21 00:00:00+00:00,443.215,436.562,428.717,427.315,427.826,429.738,426.47,423.23
price,2016-04-22 00:00:00+00:00,445.474,443.215,436.562,428.717,427.315,427.826,429.738,426.47
price,2016-04-23 00:00:00+00:00,445.852,445.474,443.215,436.562,428.717,427.315,427.826,429.738
price,2016-04-24 00:00:00+00:00,452.604,445.852,445.474,443.215,436.562,428.717,427.315,427.826
price,2016-04-25 00:00:00+00:00,457.376,452.604,445.852,445.474,443.215,436.562,428.717,427.315
price,2016-04-26 00:00:00+00:00,463.109,457.376,452.604,445.852,445.474,443.215,436.562,428.717
price,2016-04-27 00:00:00+00:00,458.712,463.109,457.376,452.604,445.852,445.474,443.215,436.562
price,2016-04-28 00:00:00+00:00,444.29,458.712,463.109,457.376,452.604,445.852,445.474,443.215
price,2016-04-29 00:00:00+00:00,449.257,444.29,458.712,463.109,457.376,452.604,445.852,445.474
price,2016-04-30 00:00:00+00:00,451.828,449.257,444.29,458.712,463.109,457.376,452.604,445.852
price,2016-05-01 00:00:00+00:00,449.954,451.828,449.257,444.29,458.712,463.109,457.376,452.604
price,2016-05-02 00:00:00+00:00,446.236,449.954,451.828,449.257,444.29,458.712,463.109,457.376
price,2016-05-03 00:00:00+00:00,446.352,446.236,449.954,451.828,449.257,444.29,458.712,463.109
price,2016-05-04 00:00:00+00:00,446.988,446.352,446.236,449.954,451.828,449.257,444.29,458.712
price,2016-05-05 00:00:00+00:00,446.657,446.988,446.352,446.236,449.954,451.828,449.257,444.29
price,2016-05-06 00:00:00+00:00,451.464,446.657,446.988,446.352,446.236,449.954,451.828,449.257
price,2016-05-07 00:00:00+00:00,457.988,451.464,446.657,446.988,446.352,446.236,449.954,451.828
price,2016-05-08 00:00:00+00:00,457.595,457.988,451.464,446.657,446.988,446.352,446.236,449.954
price,2016-05-09 00:00:00+00:00,458.102,457.595,457.988,451.464,446.657,446.988,446.352,446.236
price,2016-05-10 00:00:00+00:00,454.748,458.102,457.595,457.988,451.464,446.657,446.988,446.352
price,2016-05-11 00:00:00+00:00,452.584,454.748,458.102,457.595,457.988,451.464,446.657,446.988
price,2016-05-12 00:00:00+00:00,451.025,452.584,454.748,458.102,457.595,457.988,451.464,446.657
price,2016-05-13 00:00:00+00:00,454.247,451.025,452.584,454.748,458.102,457.595,457.988,451.464
price,2016-05-14 00:00:00+00:00,455.025,454.247,451.025,452.584,454.748,458.102,457.595,457.988
price,2016-05-15 00:00:00+00:00,455.975,455.025,454.247,451.025,452.584,454.748,458.102,457.595
price,2016-05-16 00:00:00+00:00,455.809,455.975,455.025,454.247,451.025,452.584,454.748,458.102
price,2016-05-17 00:00:00+00:00,453.459,455.809,455.975,455.025,454.247,451.025,452.584,454.748
price,2016-05-18 00:00:00+00:00,453.949,453.459,455.809,455.975,455.025,454.247,451.025,452.584
price,2016-05-19 00:00:00+00:00,449.494,453.949,453.459,455.809,455.975,455.025,454.247,451.025
price,2016-05-20 00:00:00+00:00,441.529,449.494,453.949,453.459,455.809,455.975,455.025,454.247
price,2016-05-21 00:00:00+00:00,442.068,441.529,449.494,453.949,453.459,455.809,455.975,455.025
price,2016-05-22 00:00:00+00:00,441.268,442.068,441.529,449.494,453.949,453.459,455.809,455.975
price,2016-05-23 00:00:00+00:00,441.669,441.268,442.068,441.529,449.494,453.949,453.459,455.809
price,2016-05-24 00:00:00+00:00,445.089,441.669,441.268,442.068,441.529,449.494,453.949,453.459
price,2016-05-25 00:00:00+00:00,448.097,445.089,441.669,441.268,442.068,441.529,449.494,453.949
price,2016-05-26 00:00:00+00:00,450.845,448.097,445.089,441.669,441.268,442.068,441.529,449.494
price,2016-05-27 00:00:00+00:00,472.112,450.845,448.097,445.089,441.669,441.268,442.068,441.529
price,2016-05-28 00:00:00+00:00,496.908,472.112,450.845,448.097,445.089,441.669,441.268,442.068
price,2016-05-29 00:00:00+00:00,522.366,496.908,472.112,450.845,448.097,445.089,441.669,441.268
price,2016-05-30 00:00:00+00:00,533.135,522.366,496.908,472.112,450.845,448.097,445.089,441.669
price,2016-05-31 00:00:00+00:00,535.416,533.135,522.366,496.908,472.112,450.845,448.097,445.089
price,2016-06-01 00:00:00+00:00,532.201,535.416,533.135,522.366,496.908,472.112,450.845,448.097
price,2016-06-02 00:00:00+00:00,534.594,532.201,535.416,533.135,522.366,496.908,472.112,450.845
price,2016-06-03 00:00:00+00:00,551.979,534.594,532.201,535.416,533.135,522.366,496.908,472.112
price,2016-06-04 00:00:00+00:00,571.159,551.979,534.594,532.201,535.416,533.135,522.366,496.908
price,2016-06-05 00:00:00+00:00,573.875,571.159,551.979,534.594,532.201,535.416,533.135,522.366
price,2016-06-06 00:00:00+00:00,580.536,573.875,571.159,551.979,534.594,532.201,535.416,533.135
price,2016-06-07 00:00:00+00:00,579.599,580.536,573.875,571.159,551.979,534.594,532.201,535.416
price,2016-06-08 00:00:00+00:00,574.524,579.599,580.536,573.875,571.159,551.979,534.594,532.201
price,2016-06-09 00:00:00+00:00,574.28,574.524,579.599,580.536,573.875,571.159,551.979,534.594
price,2016-06-10 00:00:00+00:00,573.047,574.28,574.524,579.599,580.536,573.875,571.159,551.979
price,2016-06-11 00:00:00+00:00,579.549,573.047,574.28,574.524,579.599,580.536,573.875,571.159
price,2016-06-12 00:00:00+00:00,638.456,579.549,573.047,574.28,574.524,579.599,580.536,573.875
price,2016-06-13 00:00:00+00:00,686.885,638.456,579.549,573.047,574.28,574.524,579.599,580.536
price,2016-06-14 00:00:00+00:00,685.852,686.885,638.456,579.549,573.047,574.28,574.524,579.599
price,2016-06-15 00:00:00+00:00,682.671,685.852,686.885,638.456,579.549,573.047,574.28,574.524
price,2016-06-16 00:00:00+00:00,734.99,682.671,685.852,686.885,638.456,579.549,573.047,574.28
price,2016-06-17 00:00:00+00:00,744.823,734.99,682.671,685.852,686.885,638.456,579.549,573.047
price,2016-06-18 00:00:00+00:00,748.164,744.823,734.99,682.671,685.852,686.885,638.456,579.549
price,2016-06-19 00:00:00+00:00,753.295,748.164,744.823,734.99,682.671,685.852,686.885,638.456
price,2016-06-20 00:00:00+00:00,747.682,753.295,748.164,744.823,734.99,682.671,685.852,686.885
price,2016-06-21 00:00:00+00:00,681.946,747.682,753.295,748.164,744.823,734.99,682.671,685.852
price,2016-06-22 00:00:00+00:00,649.939,681.946,747.682,753.295,748.164,744.823,734.99,682.671
price,2016-06-23 00:00:00+00:00,588.926,649.939,681.946,747.682,753.295,748.164,744.823,734.99
price,2016-06-24 00:00:00+00:00,652.469,588.926,649.939,681.946,747.682,753.295,748.164,744.823
price,2016-06-25 00:00:00+00:00,669.287,652.469,588.926,649.939,681.946,747.682,753.295,748.164
price,2016-06-26 00:00:00+00:00,640.632,669.287,652.469,588.926,649.939,681.946,747.682,753.295
price,2016-06-27 00:00:00+00:00,637.878,640.632,669.287,652.469,588.926,649.939,681.946,747.682
price,2016-06-28 00:00:00+00:00,647.563,637.878,640.632,669.287,652.469,588.926,649.939,681.946
price,2016-06-29 00:00:00+00:00,633.786,647.563,637.878,640.632,669.287,652.469,588.926,649.939
price,2016-06-30 00:00:00+00:00,651.127,633.786,647.563,637.878,640.632,669.287,652.469,588.926
price,2016-07-01 00:00:00+00:00,674.251,651.127,633.786,647.563,637.878,640.632,669.287,652.469
price,2016-07-02 00:00:00+00:00,683.826,674.251,651.127,633.786,647.563,637.878,640.632,669.287
price,2016-07-03 00:00:00+00:00,673.449,683.826,674.251,651.127,633.786,647.563,637.878,640.632
price,2016-07-04 00:00:00+00:00,668.624,673.449,683.826,674.251,651.127,633.786,647.563,637.878
price,2016-07-05 00:00:00+00:00,669.77,668.624,673.449,683.826,674.251,651.127,633.786,647.563
price,2016-07-06 00:00:00+00:00,670.711,669.77,668.624,673.449,683.826,674.251,651.127,633.786
price,2016-07-07 00:00:00+00:00,640.923,670.711,669.77,668.624,673.449,683.826,674.251,651.127
